line,label,global,start,size
29425,gUnknown_08678D20,Img_086D134C,0x6D134C,0x820
29429,gUnknown_08678D20,Img_086D1B6C,0x6D1B6C,0x894
29433,gUnknown_08678D20,Img_086D2400,0x6D2400,0x7E4
29437,gUnknown_08678D20,Img_086D2BE4,0x6D2BE4,0x870
29441,gUnknown_08678D20,Pal_086D3454,0x6D3454,0x20
29445,gUnknown_08678D20,Pal_086D3474,0x6D3474,0x20
29449,gUnknown_08678D20,Pal_086D3494,0x6D3494,0x20
29453,gUnknown_08678D20,Pal_086D34B4,0x6D34B4,0x20
29457,gUnknown_08678D20,Pal_086D34D4,0x6D34D4,0x20
29461,gUnknown_08678D20,Pal_086D34F4,0x6D34F4,0x20
29465,gUnknown_08678D20,Pal_086D3514,0x6D3514,0x20
29469,gUnknown_08678D20,Pal_086D3534,0x6D3534,0x20
29473,gUnknown_08678D20,Pal_086D3554,0x6D3554,0x20
29477,gUnknown_08678D20,Pal_086D3574,0x6D3574,0x20
29481,gUnknown_08678D20,Pal_086D3594,0x6D3594,0x20
29485,gUnknown_08678D20,Pal_086D35B4,0x6D35B4,0x20
29489,gUnknown_08678D20,Pal_086D35D4,0x6D35D4,0x20
29493,gUnknown_08678D20,Pal_086D35F4,0x6D35F4,0x20
29497,gUnknown_08678D20,Pal_086D3614,0x6D3614,0x20
29501,gUnknown_08678D20,Pal_086D3634,0x6D3634,0x20
29505,gUnknown_08678D20,Pal_086D3654,0x6D3654,0x20
29509,gUnknown_08678D20,Pal_086D3674,0x6D3674,0x20
29513,gUnknown_08678D20,Pal_086D3694,0x6D3694,0x20
29517,gUnknown_08678D20,Pal_086D36B4,0x6D36B4,0x20
29521,gUnknown_08678D20,Tsa_086D36D4,0x6D36D4,0xE0
29525,gUnknown_08678D20,Tsa_086D37B4,0x6D37B4,0xDC
29529,gUnknown_08678D20,Tsa_086D3890,0x6D3890,0xE8
29533,gUnknown_08678D20,Tsa_086D3978,0x6D3978,0x104
29537,gUnknown_08678D20,Tsa_086D3A7C,0x6D3A7C,0xFC
29541,gUnknown_08678D20,Tsa_086D3B78,0x6D3B78,0x10C
29545,gUnknown_08678D20,Tsa_086D3C84,0x6D3C84,0x108
29549,gUnknown_08678D20,Tsa_086D3D8C,0x6D3D8C,0x108
29553,gUnknown_08678D20,Tsa_086D3E94,0x6D3E94,0x128
29557,gUnknown_08678D20,Tsa_086D3FBC,0x6D3FBC,0x110
29561,gUnknown_08678D20,Tsa_086D40CC,0x6D40CC,0x128
29565,gUnknown_08678D20,Tsa_086D41F4,0x6D41F4,0x124
29569,gUnknown_08678D20,Tsa_086D4318,0x6D4318,0x110
29573,gUnknown_08678D20,Tsa_086D4428,0x6D4428,0x124
29577,gUnknown_08678D20,Tsa_086D454C,0x6D454C,0x120
29581,gUnknown_08678D20,Tsa_086D466C,0x6D466C,0x11C
29585,gUnknown_08678D20,Tsa_086D4788,0x6D4788,0x114
29589,gUnknown_08678D20,Tsa_086D489C,0x6D489C,0x134
29593,gUnknown_08678D20,Tsa_086D49D0,0x6D49D0,0x10C
29597,gUnknown_08678D20,Tsa_086D4ADC,0x6D4ADC,0x12C
29601,gUnknown_08678D20,Img_086D4C08,0x6D4C08,0x810
29605,gUnknown_08678D20,Img_086D5418,0x6D5418,0xA2C
29609,gUnknown_08678D20,Img_086D5E44,0x6D5E44,0xA68
29613,gUnknown_08678D20,Img_086D68AC,0x6D68AC,0xAF8
29617,gUnknown_08678D20,Img_086D73A4,0x6D73A4,0xB7C
29621,gUnknown_08678D20,Img_086D7F20,0x6D7F20,0xB74
29625,gUnknown_08678D20,Pal_EvilEyeBg2_A,0x6D8A94,0x20
29629,gUnknown_08678D20,Pal_086D8AB4,0x6D8AB4,0x20
29633,gUnknown_08678D20,Pal_086D8AD4,0x6D8AD4,0x20
29637,gUnknown_08678D20,Pal_086D8AF4,0x6D8AF4,0x20
29641,gUnknown_08678D20,Pal_086D8B14,0x6D8B14,0x20
29645,gUnknown_08678D20,Pal_086D8B34,0x6D8B34,0x20
29649,gUnknown_08678D20,Tsa_086D8B54,0x6D8B54,0x110
29653,gUnknown_08678D20,Tsa_086D8C64,0x6D8C64,0x188
29657,gUnknown_08678D20,Tsa_086D8DEC,0x6D8DEC,0x1B8
29661,gUnknown_08678D20,Tsa_086D8FA4,0x6D8FA4,0x1CC
29665,gUnknown_08678D20,Tsa_086D9170,0x6D9170,0x1E4
29669,gUnknown_08678D20,Tsa_086D9354,0x6D9354,0x1E8
29673,gUnknown_08678D20,Tsa_086D953C,0x6D953C,0x1B4
29677,gUnknown_08678D20,Tsa_086D96F0,0x6D96F0,0x1B8
29681,gUnknown_08678D20,Tsa_086D98A8,0x6D98A8,0x1CC
29685,gUnknown_08678D20,Tsa_086D9A74,0x6D9A74,0x1CC
29689,gUnknown_08678D20,Img_086D9C40,0x6D9C40,0x6FC
29693,gUnknown_08678D20,Pal_086DA33C,0x6DA33C,0x20
30017,gUnknown_08678D20,Img_086DAF34,0x6DAF34,0x82C
30021,gUnknown_08678D20,Img_086DB760,0x6DB760,0x904
30025,gUnknown_08678D20,Img_086DC064,0x6DC064,0xA00
30029,gUnknown_08678D20,Img_086DCA64,0x6DCA64,0xB34
30033,gUnknown_08678D20,Img_086DD598,0x6DD598,0xBD0
30037,gUnknown_08678D20,Img_086DE168,0x6DE168,0xC28
30041,gUnknown_08678D20,Img_086DED90,0x6DED90,0xC68
30045,gUnknown_08678D20,Img_086DF9F8,0x6DF9F8,0xBF8
30049,gUnknown_08678D20,Img_086E05F0,0x6E05F0,0xCA4
30053,gUnknown_08678D20,Img_086E1294,0x6E1294,0xCC0
30057,gUnknown_08678D20,Img_086E1F54,0x6E1F54,0xC94
30061,gUnknown_08678D20,Img_086E2BE8,0x6E2BE8,0xC40
30065,gUnknown_08678D20,Img_086E3828,0x6E3828,0xBF8
30069,gUnknown_08678D20,Img_086E4420,0x6E4420,0xB70
30073,gUnknown_08678D20,Img_086E4F90,0x6E4F90,0xAA0
30077,gUnknown_08678D20,Img_086E5A30,0x6E5A30,0xA10
30081,gUnknown_08678D20,Pal_086E6440,0x6E6440,0x20
30085,gUnknown_08678D20,Pal_086E6460,0x6E6460,0x20
30089,gUnknown_08678D20,Pal_086E6480,0x6E6480,0x20
30093,gUnknown_08678D20,Pal_086E64A0,0x6E64A0,0x20
30097,gUnknown_08678D20,Pal_086E64C0,0x6E64C0,0x20
30101,gUnknown_08678D20,Tsa_086E64E0,0x6E64E0,0x10C
30105,gUnknown_08678D20,Tsa_086E65EC,0x6E65EC,0x130
30109,gUnknown_08678D20,Tsa_086E671C,0x6E671C,0x144
30113,gUnknown_08678D20,Tsa_086E6860,0x6E6860,0x168
30117,gUnknown_08678D20,Tsa_086E69C8,0x6E69C8,0x170
30121,gUnknown_08678D20,Tsa_086E6B38,0x6E6B38,0x18C
30125,gUnknown_08678D20,Tsa_086E6CC4,0x6E6CC4,0x19C
30129,gUnknown_08678D20,Tsa_086E6E60,0x6E6E60,0x1AC
30133,gUnknown_08678D20,Tsa_086E700C,0x6E700C,0x1B0
30137,gUnknown_08678D20,Tsa_086E71BC,0x6E71BC,0x1C4
30141,gUnknown_08678D20,Tsa_086E7380,0x6E7380,0x1D0
30145,gUnknown_08678D20,Tsa_086E7550,0x6E7550,0x1E0
30149,gUnknown_08678D20,Tsa_086E7730,0x6E7730,0x1E4
30153,gUnknown_08678D20,Tsa_086E7914,0x6E7914,0x1E8
30157,gUnknown_08678D20,Tsa_086E7AFC,0x6E7AFC,0x1DC
30161,gUnknown_08678D20,Tsa_086E7CD8,0x6E7CD8,0x1D8
30165,gUnknown_08678D20,Img_086E7EB0,0x6E7EB0,0x1308
30169,gUnknown_08678D20,Pal_086E91B8,0x6E91B8,0x20
30173,gUnknown_08678D20,Tsa_086E91D8,0x6E91D8,0xA4
30177,gUnknown_08678D20,Tsa_086E927C,0x6E927C,0xDC
30181,gUnknown_08678D20,Tsa_086E9358,0x6E9358,0x11C
30185,gUnknown_08678D20,Tsa_086E9474,0x6E9474,0x160
30189,gUnknown_08678D20,Tsa_086E95D4,0x6E95D4,0x184
30193,gUnknown_08678D20,Tsa_086E9758,0x6E9758,0x18C
30197,gUnknown_08678D20,Tsa_086E98E4,0x6E98E4,0x180
30201,gUnknown_08678D20,Tsa_086E9A64,0x6E9A64,0x170
30205,gUnknown_08678D20,Tsa_086E9BD4,0x6E9BD4,0x16C
30209,gUnknown_08678D20,Img_086E9D40,0x6E9D40,0x6AC
30213,gUnknown_08678D20,Pal_086EA3EC,0x6EA3EC,0x20
30763,AnimScr_086EB878,Img_086EB8B4,0x6EB8B4,0x490
30767,AnimScr_086EB878,Img_086EBD44,0x6EBD44,0x520
30771,AnimScr_086EB878,Img_086EC264,0x6EC264,0x570
30775,AnimScr_086EB878,Img_086EC7D4,0x6EC7D4,0x604
30779,AnimScr_086EB878,Img_086ECDD8,0x6ECDD8,0x64C
30783,AnimScr_086EB878,Img_086ED424,0x6ED424,0x6D4
30787,AnimScr_086EB878,Img_086EDAF8,0x6EDAF8,0x764
30791,AnimScr_086EB878,Img_086EE25C,0x6EE25C,0x79C
30795,AnimScr_086EB878,Img_086EE9F8,0x6EE9F8,0x7E4
30799,AnimScr_086EB878,Img_086EF1DC,0x6EF1DC,0x7EC
30803,AnimScr_086EB878,Img_086EF9C8,0x6EF9C8,0x81C
30807,AnimScr_086EB878,Pal_086F01E4,0x6F01E4,0x20
30811,AnimScr_086EB878,Pal_086F0204,0x6F0204,0x20
30815,AnimScr_086EB878,Pal_086F0224,0x6F0224,0x20
30819,AnimScr_086EB878,Pal_086F0244,0x6F0244,0x20
30823,AnimScr_086EB878,Pal_086F0264,0x6F0264,0x20
30827,AnimScr_086EB878,Pal_086F0284,0x6F0284,0x20
30831,AnimScr_086EB878,Pal_086F02A4,0x6F02A4,0x20
30835,AnimScr_086EB878,Pal_086F02C4,0x6F02C4,0x20
30839,AnimScr_086EB878,Pal_086F02E4,0x6F02E4,0x20
30843,AnimScr_086EB878,Pal_086F0304,0x6F0304,0x20
30847,AnimScr_086EB878,Pal_086F0324,0x6F0324,0x20
30851,AnimScr_086EB878,Tsa_086F0344,0x6F0344,0xA8
30855,AnimScr_086EB878,Tsa_086F03EC,0x6F03EC,0xCC
30859,AnimScr_086EB878,Tsa_086F04B8,0x6F04B8,0xE8
30863,AnimScr_086EB878,Tsa_086F05A0,0x6F05A0,0xFC
30867,AnimScr_086EB878,Tsa_086F069C,0x6F069C,0x100
30871,AnimScr_086EB878,Tsa_086F079C,0x6F079C,0x11C
30875,AnimScr_086EB878,Tsa_086F08B8,0x6F08B8,0x128
30879,AnimScr_086EB878,Tsa_086F09E0,0x6F09E0,0x14C
30883,AnimScr_086EB878,Tsa_086F0B2C,0x6F0B2C,0x15C
30887,AnimScr_086EB878,Tsa_086F0C88,0x6F0C88,0x170
30891,AnimScr_086EB878,Tsa_086F0DF8,0x6F0DF8,0x174
30895,AnimScr_086EB878,Img_086F0F6C,0x6F0F6C,0x155C
30899,AnimScr_086EB878,Img_086F24C8,0x6F24C8,0x1368
30903,AnimScr_086EB878,Img_086F3830,0x6F3830,0x1208
30907,AnimScr_086EB878,Pal_086F4A38,0x6F4A38,0x20
30911,AnimScr_086EB878,Pal_086F4A58,0x6F4A58,0x20
30915,AnimScr_086EB878,Pal_086F4A78,0x6F4A78,0x20
30919,AnimScr_086EB878,Tsa_086F4A98,0x6F4A98,0x234
30923,AnimScr_086EB878,Tsa_086F4CCC,0x6F4CCC,0x20C
30927,AnimScr_086EB878,Tsa_086F4ED8,0x6F4ED8,0x1FC
30931,AnimScr_086EB878,Img_086F50D4,0x6F50D4,0x1190
30935,AnimScr_086EB878,Img_086F6264,0x6F6264,0xEEC
30939,AnimScr_086EB878,Img_086F7150,0x6F7150,0xF68
30943,AnimScr_086EB878,Img_086F80B8,0x6F80B8,0x10A4
30947,AnimScr_086EB878,Img_086F915C,0x6F915C,0x11F4
30951,AnimScr_086EB878,Img_086FA350,0x6FA350,0xD2C
30955,AnimScr_086EB878,Img_086FB07C,0x6FB07C,0xC6C
30959,AnimScr_086EB878,Img_086FBCE8,0x6FBCE8,0x1070
30963,AnimScr_086EB878,Img_086FCD58,0x6FCD58,0xCEC
30967,AnimScr_086EB878,Pal_086FDA44,0x6FDA44,0x20
30971,AnimScr_086EB878,Tsa_086FDA64,0x6FDA64,0xA4
30975,AnimScr_086EB878,Tsa_086FDB08,0x6FDB08,0x1D8
30979,AnimScr_086EB878,Tsa_086FDCE0,0x6FDCE0,0x1E4
30983,AnimScr_086EB878,Tsa_086FDEC4,0x6FDEC4,0x210
30987,AnimScr_086EB878,Tsa_086FE0D4,0x6FE0D4,0x24C
30991,AnimScr_086EB878,Tsa_086FE320,0x6FE320,0x1C0
30995,AnimScr_086EB878,Tsa_086FE4E0,0x6FE4E0,0x1A0
30999,AnimScr_086EB878,Tsa_086FE680,0x6FE680,0x19C
31003,AnimScr_086EB878,Tsa_086FE81C,0x6FE81C,0x11C
31007,AnimScr_086EB878,Img_NaglfarSprites_A,0x6FE938,0xA6C
31011,AnimScr_086EB878,Pal_NaglfarSprites_A,0x6FF3A4,0x20
31149,AnimScr_086EB878,Img_NaglfarSprites_B,0x6FF5EC,0x750
31153,AnimScr_086EB878,Pal_NaglfarSprites_B,0x6FFD3C,0x20
31343,AnimScr_086EB878,Img_NaglfarBg1_A,0x700404,0xF9C
31347,AnimScr_086EB878,Pal_NaglfarBg1_A,0x7013A0,0x20
31351,AnimScr_086EB878,Tsa_NaglfarBg1_A,0x7013C0,0x2A0
31355,AnimScr_086EB878,Img_08701660,0x701660,0xA6C
31359,AnimScr_086EB878,Img_087020CC,0x7020CC,0xCCC
31363,AnimScr_086EB878,Img_08702D98,0x702D98,0xE34
31367,AnimScr_086EB878,Img_08703BCC,0x703BCC,0x12C4
31371,AnimScr_086EB878,Img_08704E90,0x704E90,0x14F8
31375,AnimScr_086EB878,Img_08706388,0x706388,0x1664
31379,AnimScr_086EB878,Img_087079EC,0x7079EC,0x13B4
31383,AnimScr_086EB878,Img_08708DA0,0x708DA0,0x1208
31387,AnimScr_086EB878,Img_08709FA8,0x709FA8,0x10B8
31391,AnimScr_086EB878,Img_0870B060,0x70B060,0xFB4
31395,AnimScr_086EB878,Img_0870C014,0x70C014,0xDDC
31399,AnimScr_086EB878,Img_0870CDF0,0x70CDF0,0xDDC
31403,AnimScr_086EB878,Img_0870DBCC,0x70DBCC,0xCC8
31407,AnimScr_086EB878,Img_0870E894,0x70E894,0xC90
31411,AnimScr_086EB878,Img_0870F524,0x70F524,0xCF4
31415,AnimScr_086EB878,Img_08710218,0x710218,0xBA0
31419,AnimScr_086EB878,Pal_08710DB8,0x710DB8,0x20
31423,AnimScr_086EB878,Pal_08710DD8,0x710DD8,0x20
31427,AnimScr_086EB878,Pal_08710DF8,0x710DF8,0x20
31431,AnimScr_086EB878,Pal_08710E18,0x710E18,0x20
31435,AnimScr_086EB878,Pal_08710E38,0x710E38,0x20
31439,AnimScr_086EB878,Pal_08710E58,0x710E58,0x20
31443,AnimScr_086EB878,Pal_08710E78,0x710E78,0x20
31447,AnimScr_086EB878,Pal_08710E98,0x710E98,0x20
31451,AnimScr_086EB878,Pal_08710EB8,0x710EB8,0x20
31455,AnimScr_086EB878,Pal_08710ED8,0x710ED8,0x20
31459,AnimScr_086EB878,Pal_08710EF8,0x710EF8,0x20
31463,AnimScr_086EB878,Pal_08710F18,0x710F18,0x20
31467,AnimScr_086EB878,Pal_08710F38,0x710F38,0x20
31471,AnimScr_086EB878,Pal_08710F58,0x710F58,0x20
31475,AnimScr_086EB878,Pal_08710F78,0x710F78,0x20
31479,AnimScr_086EB878,Pal_08710F98,0x710F98,0x20
31483,AnimScr_086EB878,Tsa_08710FB8,0x710FB8,0x228
31487,AnimScr_086EB878,Tsa_087111E0,0x7111E0,0x258
31491,AnimScr_086EB878,Tsa_08711438,0x711438,0x26C
31495,AnimScr_086EB878,Tsa_087116A4,0x7116A4,0x258
31499,AnimScr_086EB878,Tsa_087118FC,0x7118FC,0x270
31503,AnimScr_086EB878,Tsa_08711B6C,0x711B6C,0x26C
31507,AnimScr_086EB878,Tsa_08711DD8,0x711DD8,0x264
31511,AnimScr_086EB878,Tsa_0871203C,0x71203C,0x268
31515,AnimScr_086EB878,Tsa_087122A4,0x7122A4,0x268
31519,AnimScr_086EB878,Tsa_0871250C,0x71250C,0x260
31523,AnimScr_086EB878,Tsa_0871276C,0x71276C,0x254
31527,AnimScr_086EB878,Tsa_087129C0,0x7129C0,0x254
31531,AnimScr_086EB878,Tsa_08712C14,0x712C14,0x258
31535,AnimScr_086EB878,Tsa_08712E6C,0x712E6C,0x248
31539,AnimScr_086EB878,Tsa_087130B4,0x7130B4,0x25C
31543,AnimScr_086EB878,Tsa_08713310,0x713310,0x248
31547,AnimScr_086EB878,Img_08713558,0x713558,0x190C
31551,AnimScr_086EB878,Img_08714E64,0x714E64,0x18AC
31555,AnimScr_086EB878,Img_08716710,0x716710,0x1768
31559,AnimScr_086EB878,Img_08717E78,0x717E78,0x196C
31563,AnimScr_086EB878,Pal_NaglfarBg3,0x7197E4,0x20
31567,AnimScr_086EB878,Tsa_08719804,0x719804,0x4A0
31571,AnimScr_086EB878,Tsa_08719CA4,0x719CA4,0x490
31575,AnimScr_086EB878,Tsa_0871A134,0x71A134,0x49C
31579,AnimScr_086EB878,Tsa_0871A5D0,0x71A5D0,0x4A8
31583,AnimScr_086EB878,Img_0871AA78,0x71AA78,0x14EC
31587,AnimScr_086EB878,Img_0871BF64,0x71BF64,0x13AC
31591,AnimScr_086EB878,Img_0871D310,0x71D310,0x13B0
31595,AnimScr_086EB878,Img_0871E6C0,0x71E6C0,0x131C
31599,AnimScr_086EB878,Img_0871F9DC,0x71F9DC,0x13A8
31603,AnimScr_086EB878,Pal_NaglfarBg4,0x720D84,0x20
31607,AnimScr_086EB878,Tsa_08720DA4,0x720DA4,0x278
31611,AnimScr_086EB878,Tsa_0872101C,0x72101C,0x278
31615,AnimScr_086EB878,Tsa_08721294,0x721294,0x278
31619,AnimScr_086EB878,Tsa_0872150C,0x72150C,0x278
31623,AnimScr_086EB878,Tsa_08721784,0x721784,0x1A84
31627,AnimScr_086EB878,AnimScr_DarkBreath_Far,0x723208,0x6C
31631,AnimScr_086EB878,Img_08723274,0x723274,0x11B0
31635,AnimScr_086EB878,Pal_efxExcaliburBG0,0x724424,0x20
31639,AnimScr_086EB878,Tsa_08724444,0x724444,0x294
31643,AnimScr_086EB878,Img_FireBreathBg,0x7246D8,0x13F8
31647,AnimScr_086EB878,Pal_FireBreathBg,0x725AD0,0x20
31651,AnimScr_086EB878,Tsa_FireBreathBg,0x725AF0,0x2BC
31655,AnimScr_086EB878,Pal_08725DAC,0x725DAC,0x20
31659,AnimScr_086EB878,Img_ShineBg1,0x725DCC,0x1228
31663,AnimScr_086EB878,Pal_ShineBg_08726FF4,0x726FF4,0xC0
31667,AnimScr_086EB878,Tsa_ShineBg1_Left,0x7270B4,0x45C
31671,AnimScr_086EB878,Tsa_ShineBg1_Right,0x727510,0x45C
31675,AnimScr_086EB878,Img_ShineBg2,0x72796C,0x2DC
31679,AnimScr_086EB878,Pal_ShineBg2,0x727C48,0x20
31683,AnimScr_086EB878,Tsa_ShineBg2_A,0x727C68,0xB0
31687,AnimScr_086EB878,Tsa_ShineBg2_B,0x727D18,0x108
31691,AnimScr_086EB878,Tsa_ShineBg2_C,0x727E20,0x13C
31695,AnimScr_086EB878,Tsa_ShineBg2_D,0x727F5C,0x174
31699,AnimScr_086EB878,Tsa_ShineBg2_E,0x7280D0,0x198
31703,AnimScr_086EB878,Tsa_ShineBg2_F,0x728268,0x174
31707,AnimScr_086EB878,Tsa_ShineBg2_G,0x7283DC,0x10C
31711,AnimScr_086EB878,Tsa_ShineBg2_H,0x7284E8,0xD4
31715,AnimScr_086EB878,Tsa_ShineBg2_I,0x7285BC,0xA0
31719,AnimScr_086EB878,Img_ShineSprites,0x72865C,0x2C4
31723,AnimScr_086EB878,Pal_ShineSprites,0x728920,0x20
31871,AnimScr_086EB878,Img_LunaBg1,0x728C5C,0xAD0
31875,AnimScr_086EB878,Pal_LunaBg1,0x72972C,0x20
31879,AnimScr_086EB878,Tsa_LunaBg1_A,0x72974C,0x130
31883,AnimScr_086EB878,Img_LunaBg2,0x72987C,0x760
31887,AnimScr_086EB878,Pal_LunaBg2,0x729FDC,0x1E0
31891,AnimScr_086EB878,Tsa_LunaBg2,0x72A1BC,0x1A4
31895,AnimScr_086EB878,Img_LunaBg3_A,0x72A360,0x125C
31899,AnimScr_086EB878,Img_LunaBg3_B,0x72B5BC,0xCD4
31903,AnimScr_086EB878,Img_LunaBg3_C,0x72C290,0xBD0
31907,AnimScr_086EB878,Pal_LunaBg3,0x72CE60,0x20
31911,AnimScr_086EB878,Tsa_LunaBg3_A,0x72CE80,0xB4
31915,AnimScr_086EB878,Tsa_LunaBg3_B,0x72CF34,0xBC
31919,AnimScr_086EB878,Tsa_LunaBg3_C,0x72CFF0,0xDC
31923,AnimScr_086EB878,Tsa_LunaBg3_D,0x72D0CC,0xE8
31927,AnimScr_086EB878,Tsa_LunaBg3_E,0x72D1B4,0x124
31931,AnimScr_086EB878,Tsa_LunaBg3_F,0x72D2D8,0x120
31935,AnimScr_086EB878,Tsa_LunaBg3_G,0x72D3F8,0x10C
31939,AnimScr_086EB878,Tsa_LunaBg3_H,0x72D504,0x10C
31943,AnimScr_086EB878,Tsa_LunaBg3_I,0x72D610,0xFC
31947,AnimScr_086EB878,Tsa_LunaBg3_J,0x72D70C,0x100
31951,AnimScr_086EB878,Tsa_LunaBg3_K,0x72D80C,0xFC
31955,AnimScr_086EB878,Tsa_LunaBg3_L,0x72D908,0xFC
31959,AnimScr_086EB878,Img_LunaSprites,0x72DA04,0x400
31963,AnimScr_086EB878,Pal_LunaSprites,0x72DE04,0x20
32176,AnimScr_086EB878,Img_ExcaliburBg1,0x72E25C,0x3F0
32180,AnimScr_086EB878,Pal_ExcaliburBg1,0x72E64C,0x1A0
32184,AnimScr_086EB878,Tsa_ExcaliburBg1,0x72E7EC,0x1AC
32188,AnimScr_086EB878,Img_ExcaliburBg2,0x72E998,0x106C
32192,AnimScr_086EB878,Pal_ExcaliburBg2,0x72FA04,0x80
32196,AnimScr_086EB878,Tsa_ExcaliburBg2_Left,0x72FA84,0x434
32200,AnimScr_086EB878,Tsa_ExcaliburBg2_Right,0x72FEB8,0x3EC
32204,AnimScr_086EB878,Pal_ExcaliburBg3,0x7302A4,0x80
32208,AnimScr_086EB878,Img_ExcaliburSprites,0x730324,0x45C
32212,AnimScr_086EB878,Pal_ExcaliburSprites,0x730780,0x20
32593,AnimScr_086EB878,Pal_08731348,0x731348,0x80
32597,AnimScr_086EB878,Img_GespenstBg4,0x7313C8,0xE60
32601,AnimScr_086EB878,Pal_GespenstBg4,0x732228,0x140
32605,AnimScr_086EB878,Tsa_GespenstBg4,0x732368,0x45C
32609,AnimScr_086EB878,Img_AuraBg1,0x7327C4,0x978
32613,AnimScr_086EB878,Pal_AuraBg1,0x73313C,0x20
32617,AnimScr_086EB878,Tsa_0873315C,0x73315C,0xA0
32621,AnimScr_086EB878,Tsa_087331FC,0x7331FC,0xA8
32625,AnimScr_086EB878,Tsa_087332A4,0x7332A4,0xA8
32629,AnimScr_086EB878,Tsa_0873334C,0x73334C,0xAC
32633,AnimScr_086EB878,Tsa_087333F8,0x7333F8,0xB8
32637,AnimScr_086EB878,Tsa_087334B0,0x7334B0,0xB8
32641,AnimScr_086EB878,Tsa_08733568,0x733568,0xB0
32645,AnimScr_086EB878,Tsa_08733618,0x733618,0xAC
32649,AnimScr_086EB878,Tsa_087336C4,0x7336C4,0xA8
32653,AnimScr_086EB878,Tsa_0873376C,0x73376C,0xA0
32657,AnimScr_086EB878,Tsa_0873380C,0x73380C,0x9C
32661,AnimScr_086EB878,Tsa_087338A8,0x7338A8,0x98
32665,AnimScr_086EB878,Tsa_08733940,0x733940,0x118
32669,AnimScr_086EB878,Tsa_08733A58,0x733A58,0x13C
32673,AnimScr_086EB878,Tsa_08733B94,0x733B94,0x150
32677,AnimScr_086EB878,Tsa_08733CE4,0x733CE4,0x13C
32681,AnimScr_086EB878,Tsa_08733E20,0x733E20,0x104
32685,AnimScr_086EB878,Tsa_08733F24,0x733F24,0xA4
32689,AnimScr_086EB878,Tsa_08733FC8,0x733FC8,0x9C
32693,AnimScr_086EB878,Tsa_08734064,0x734064,0x9C
32697,AnimScr_086EB878,Tsa_08734100,0x734100,0x9C
32701,AnimScr_086EB878,Tsa_0873419C,0x73419C,0x9C
32705,AnimScr_086EB878,Tsa_08734238,0x734238,0x9C
32709,AnimScr_086EB878,Tsa_087342D4,0x7342D4,0xBC
32713,AnimScr_086EB878,Tsa_08734390,0x734390,0xF0
32717,AnimScr_086EB878,Tsa_08734480,0x734480,0x104
32721,AnimScr_086EB878,Tsa_08734584,0x734584,0x104
32725,AnimScr_086EB878,Tsa_08734688,0x734688,0x104
32729,AnimScr_086EB878,Img_0873478C,0x73478C,0x1414
32733,AnimScr_086EB878,Img_08735BA0,0x735BA0,0x152C
32737,AnimScr_086EB878,Img_087370CC,0x7370CC,0x157C
32741,AnimScr_086EB878,Img_08738648,0x738648,0x1588
32745,AnimScr_086EB878,Img_08739BD0,0x739BD0,0x13F0
32749,AnimScr_086EB878,Img_0873AFC0,0x73AFC0,0x130C
32753,AnimScr_086EB878,Img_0873C2CC,0x73C2CC,0x1374
32757,AnimScr_086EB878,Img_0873D640,0x73D640,0x14EC
32761,AnimScr_086EB878,Img_0873EB2C,0x73EB2C,0x13AC
32765,AnimScr_086EB878,Img_0873FED8,0x73FED8,0x13B0
32769,AnimScr_086EB878,Img_08741288,0x741288,0x131C
32773,AnimScr_086EB878,Img_087425A4,0x7425A4,0x13A8
32777,AnimScr_086EB878,Pal_AuraBg3,0x74394C,0x20
32781,AnimScr_086EB878,Tsa_0874396C,0x74396C,0x278
32785,AnimScr_086EB878,Tsa_08743BE4,0x743BE4,0x278
32789,AnimScr_086EB878,Tsa_08743E5C,0x743E5C,0x278
32793,AnimScr_086EB878,Tsa_087440D4,0x7440D4,0x278
32797,AnimScr_086EB878,Tsa_0874434C,0x74434C,0x270
32801,AnimScr_086EB878,Tsa_087445BC,0x7445BC,0x25C
32805,AnimScr_086EB878,Tsa_08744818,0x744818,0x278
32809,AnimScr_086EB878,Tsa_08744A90,0x744A90,0x278
32813,AnimScr_086EB878,Tsa_08744D08,0x744D08,0x278
32817,AnimScr_086EB878,Tsa_08744F80,0x744F80,0x278
32821,AnimScr_086EB878,Tsa_087451F8,0x7451F8,0x278
32825,AnimScr_086EB878,Tsa_08745470,0x745470,0x278
32829,AnimScr_086EB878,Pal_EfxChillEffectBG,0x7456E8,6 * 0x20
32833,Tsa1_EfxChillEffectBG,Tsa1_EfxChillEffectBG,0x7457A8,0x745B74 - 0x7457A8
32837,Tsa2_EfxChillEffectBG,Tsa2_EfxChillEffectBG,0x745B74,0x745FD0 - 0x745B74
32841,Tsa3_EfxChillEffectBG,Tsa3_EfxChillEffectBG,0x745FD0,0x746358 - 0x745FD0
33019,Tsa3_EfxChillEffectBG,Img_08746760,0x746760,0x810
33023,Tsa3_EfxChillEffectBG,Img_08746F70,0x746F70,0xD0C
33027,Tsa3_EfxChillEffectBG,Img_08747C7C,0x747C7C,0x1220
33031,Tsa3_EfxChillEffectBG,Img_08748E9C,0x748E9C,0xF0C
33035,Tsa3_EfxChillEffectBG,Img_08749DA8,0x749DA8,0x10E8
33039,Tsa3_EfxChillEffectBG,Img_0874AE90,0x74AE90,0x1118
